date,iso3,country_name,commodity,conflict_intensity,freight_volatility,export_restriction_sentiment,price_shock,weather_risk
2025-09-25,SGP,Singapore,Wheat,0.4192,0.4275,0.6161,0.6474,0.5721
2025-09-25,SGP,Singapore,Rice,0.345,0.6216,0.4123,0.2724,0.3568
2025-09-25,SGP,Singapore,Corn,0.1591,0.4321,0.7149,0.7075,0.7024
2025-09-25,AUS,Australia,Wheat,0.2009,0.3872,0.4313,0.6729,0.6776
2025-09-25,AUS,Australia,Rice,0.1165,0.6941,0.7315,0.6241,0.5539
2025-09-25,AUS,Australia,Corn,0.2362,0.6908,0.3245,0.3903,0.5252
2025-09-25,NZL,New Zealand,Wheat,0.4582,0.5554,0.6666,0.4095,0.6114
2025-09-25,NZL,New Zealand,Rice,0.1777,0.4042,0.5301,0.4945,0.6801
2025-09-25,NZL,New Zealand,Corn,0.2211,0.5826,0.3317,0.4175,0.3737
2025-09-25,PNG,Papua New Guinea,Wheat,0.3481,0.4462,0.7019,0.7189,0.5418
2025-09-25,PNG,Papua New Guinea,Rice,0.1546,0.6235,0.5631,0.735,0.2069
2025-09-25,PNG,Papua New Guinea,Corn,0.4496,0.3764,0.7335,0.6984,0.6813
2025-09-25,LKA,Sri Lanka,Wheat,0.3998,0.5524,0.272,0.7134,0.4403
2025-09-25,LKA,Sri Lanka,Rice,0.2992,0.5628,0.6097,0.4866,0.4911
2025-09-25,LKA,Sri Lanka,Corn,0.3467,0.6498,0.4575,0.7226,0.4829
2025-09-25,NPL,Nepal,Wheat,0.5296,0.6302,0.6585,0.6169,0.5278
2025-09-25,NPL,Nepal,Rice,0.2884,0.411,0.3128,0.7117,0.6107
2025-09-25,NPL,Nepal,Corn,0.3223,0.6034,0.2867,0.4815,0.5459
2025-09-25,AFG,Afghanistan,Wheat,0.2315,0.4799,0.5364,0.6343,0.6865
2025-09-25,AFG,Afghanistan,Rice,0.4684,0.3522,0.5642,0.2723,0.6855
2025-09-25,AFG,Afghanistan,Corn,0.3606,0.4085,0.2401,0.4266,0.4444
2025-09-25,UZB,Uzbekistan,Wheat,0.4971,0.443,0.4727,0.319,0.4507
2025-09-25,UZB,Uzbekistan,Rice,0.3073,0.3534,0.7309,0.5424,0.4
2025-09-25,UZB,Uzbekistan,Corn,0.526,0.4236,0.3672,0.6764,0.5486
2025-09-25,TKM,Turkmenistan,Wheat,0.4633,0.381,0.2804,0.2672,0.3994
2025-09-25,TKM,Turkmenistan,Rice,0.1482,0.423,0.4457,0.2802,0.5177
2025-09-25,TKM,Turkmenistan,Corn,0.1614,0.2362,0.5521,0.2597,0.2369
2025-09-25,KGZ,Kyrgyzstan,Wheat,0.2024,0.6344,0.353,0.6177,0.2144
2025-09-25,KGZ,Kyrgyzstan,Rice,0.2121,0.5949,0.3485,0.3381,0.6989
2025-09-25,KGZ,Kyrgyzstan,Corn,0.3593,0.5675,0.6005,0.3885,0.346
2025-09-25,TJK,Tajikistan,Wheat,0.3488,0.2546,0.3923,0.5378,0.3815
2025-09-25,TJK,Tajikistan,Rice,0.3881,0.2684,0.5383,0.3364,0.6288
2025-09-25,TJK,Tajikistan,Corn,0.2851,0.3409,0.3197,0.7446,0.4765
2025-09-25,ARE,UAE,Wheat,0.326,0.7062,0.6818,0.3808,0.6627
2025-09-25,ARE,UAE,Rice,0.3555,0.2574,0.2288,0.3217,0.6101
2025-09-25,ARE,UAE,Corn,0.4444,0.4909,0.6819,0.7399,0.7016
2025-09-25,QAT,Qatar,Wheat,0.3499,0.4018,0.4214,0.4655,0.4951
2025-09-25,QAT,Qatar,Rice,0.161,0.4964,0.6936,0.6627,0.4841
2025-09-25,QAT,Qatar,Corn,0.1677,0.4503,0.668,0.5871,0.6478
2025-09-25,KWT,Kuwait,Wheat,0.2145,0.289,0.4592,0.4416,0.4423
2025-09-25,KWT,Kuwait,Rice,0.3139,0.3627,0.4861,0.6382,0.2321
2025-09-25,KWT,Kuwait,Corn,0.1905,0.6176,0.5857,0.6863,0.4427
2025-09-25,OMN,Oman,Wheat,0.1335,0.6059,0.7312,0.5369,0.6123
2025-09-25,OMN,Oman,Rice,0.2654,0.3883,0.7055,0.4142,0.3042
2025-09-25,OMN,Oman,Corn,0.2586,0.5182,0.2638,0.6801,0.5326
2025-09-25,YEM,Yemen,Wheat,0.2794,0.5965,0.4647,0.5947,0.277
2025-09-25,YEM,Yemen,Rice,0.5843,0.5688,0.6029,0.4929,0.6478
2025-09-25,YEM,Yemen,Corn,0.4677,0.6493,0.4732,0.6652,0.6356
2025-09-25,BOL,Bolivia,Wheat,0.0993,0.2952,0.4733,0.4673,0.2881
2025-09-25,BOL,Bolivia,Rice,0.296,0.338,0.6173,0.4409,0.5135
2025-09-25,BOL,Bolivia,Corn,0.0826,0.2185,0.3923,0.6852,0.5974
2025-09-25,PRY,Paraguay,Wheat,0.3439,0.6426,0.7101,0.4396,0.2966
2025-09-25,PRY,Paraguay,Rice,0.4254,0.2596,0.3579,0.3594,0.5381
2025-09-25,PRY,Paraguay,Corn,0.0934,0.2186,0.1948,0.2879,0.6532
2025-09-25,URY,Uruguay,Wheat,0.2991,0.2606,0.2216,0.5467,0.6075
2025-09-25,URY,Uruguay,Rice,0.2171,0.5537,0.4347,0.7434,0.2953
2025-09-25,URY,Uruguay,Corn,0.2515,0.474,0.2385,0.5593,0.3163
2025-09-25,GTM,Guatemala,Wheat,0.2229,0.2244,0.504,0.4342,0.6566
2025-09-25,GTM,Guatemala,Rice,0.3727,0.2246,0.2463,0.4108,0.3563
2025-09-25,GTM,Guatemala,Corn,0.2356,0.6311,0.7086,0.295,0.3147
2025-09-25,HND,Honduras,Wheat,0.0879,0.2326,0.5672,0.282,0.5373
2025-09-25,HND,Honduras,Rice,0.2824,0.4931,0.2344,0.7247,0.385
2025-09-25,HND,Honduras,Corn,0.4857,0.6104,0.7331,0.2526,0.6771
2025-09-25,SLV,El Salvador,Wheat,0.3762,0.5596,0.7324,0.7369,0.3118
2025-09-25,SLV,El Salvador,Rice,0.1675,0.6264,0.4482,0.566,0.2274
2025-09-25,SLV,El Salvador,Corn,0.4328,0.6468,0.2374,0.6897,0.35
2025-09-25,NIC,Nicaragua,Wheat,0.136,0.2877,0.6386,0.7389,0.5135
2025-09-25,NIC,Nicaragua,Rice,0.1427,0.642,0.7058,0.5878,0.3358
2025-09-25,NIC,Nicaragua,Corn,0.4965,0.4174,0.2985,0.4398,0.3402
2025-09-25,CRI,Costa Rica,Wheat,0.3653,0.4226,0.4052,0.3347,0.5304
2025-09-25,CRI,Costa Rica,Rice,0.4514,0.6974,0.3326,0.4199,0.5662
2025-09-25,CRI,Costa Rica,Corn,0.4247,0.6238,0.2296,0.6642,0.5609
2025-09-25,PAN,Panama,Wheat,0.0659,0.6025,0.7099,0.4187,0.2467
2025-09-25,PAN,Panama,Rice,0.207,0.3307,0.2222,0.3054,0.6771
2025-09-25,PAN,Panama,Corn,0.3226,0.6651,0.7128,0.6555,0.4085
2025-09-25,CUB,Cuba,Wheat,0.4457,0.285,0.4071,0.6394,0.6047
2025-09-25,CUB,Cuba,Rice,0.4012,0.3465,0.6935,0.6275,0.7036
2025-09-25,CUB,Cuba,Corn,0.3407,0.418,0.6497,0.3775,0.4565
2025-09-25,DOM,Dominican Republic,Wheat,0.4696,0.3975,0.3579,0.4241,0.624
2025-09-25,DOM,Dominican Republic,Rice,0.1577,0.3643,0.6594,0.6277,0.3986
2025-09-25,DOM,Dominican Republic,Corn,0.4587,0.5409,0.5644,0.4567,0.2601
2025-09-25,HTI,Haiti,Wheat,0.3967,0.4555,0.6527,0.6891,0.5746
2025-09-25,HTI,Haiti,Rice,0.1533,0.598,0.2438,0.3071,0.4861
2025-09-25,HTI,Haiti,Corn,0.4365,0.258,0.2142,0.7314,0.2158
2025-09-25,JAM,Jamaica,Wheat,0.101,0.4591,0.6158,0.4143,0.6605
2025-09-25,JAM,Jamaica,Rice,0.0988,0.2947,0.4542,0.5234,0.6304
2025-09-25,JAM,Jamaica,Corn,0.2093,0.2328,0.3326,0.394,0.6564
2025-09-25,TTO,Trinidad and Tobago,Wheat,0.4614,0.349,0.2592,0.7356,0.3355
2025-09-25,TTO,Trinidad and Tobago,Rice,0.1318,0.4117,0.6187,0.2586,0.4747
2025-09-25,TTO,Trinidad and Tobago,Corn,0.3642,0.6335,0.2193,0.6587,0.3189
2025-09-25,BHS,Bahamas,Wheat,0.3798,0.5384,0.7224,0.6902,0.4106
2025-09-25,BHS,Bahamas,Rice,0.205,0.5182,0.7303,0.2707,0.2767
2025-09-25,BHS,Bahamas,Corn,0.1024,0.5723,0.5496,0.3074,0.2802
2025-09-25,ISL,Iceland,Wheat,0.5533,0.2122,0.7204,0.5789,0.2446
2025-09-25,ISL,Iceland,Rice,0.4523,0.2315,0.4778,0.7,0.3152
2025-09-25,ISL,Iceland,Corn,0.3028,0.4457,0.5531,0.362,0.5794
2025-09-25,CHE,Switzerland,Wheat,0.4694,0.4052,0.5891,0.5908,0.3617
2025-09-25,CHE,Switzerland,Rice,0.1829,0.439,0.2296,0.2681,0.6035
2025-09-25,CHE,Switzerland,Corn,0.3054,0.2496,0.6411,0.4778,0.5841
2025-09-25,AUT,Austria,Wheat,0.1652,0.5808,0.668,0.2519,0.4296
2025-09-25,AUT,Austria,Rice,0.3412,0.3347,0.4625,0.7361,0.3865
2025-09-25,AUT,Austria,Corn,0.3074,0.4742,0.419,0.4908,0.6048
2025-09-25,CZE,Czechia,Wheat,0.3137,0.4535,0.5621,0.5512,0.2849
2025-09-25,CZE,Czechia,Rice,0.504,0.4861,0.3116,0.5423,0.2639
2025-09-25,CZE,Czechia,Corn,0.2066,0.6848,0.5092,0.3247,0.3864
2025-09-25,HUN,Hungary,Wheat,0.319,0.2978,0.3836,0.4918,0.3163
2025-09-25,HUN,Hungary,Rice,0.3185,0.6238,0.685,0.3894,0.5493
2025-09-25,HUN,Hungary,Corn,0.5137,0.5484,0.2399,0.5927,0.2277
2025-09-26,USA,United States of America,Wheat,0.3683,0.6122,0.629,0.5936,0.5168
2025-09-26,USA,United States of America,Rice,0.4611,0.5035,0.6505,0.7441,0.4725
2025-09-26,USA,United States of America,Corn,0.1353,0.5436,0.2753,0.6273,0.6016
2025-09-26,CAN,Canada,Wheat,0.1588,0.3161,0.2373,0.2569,0.4824
2025-09-26,CAN,Canada,Rice,0.1603,0.3869,0.6376,0.2688,0.2377
2025-09-26,CAN,Canada,Corn,0.3061,0.5325,0.5792,0.6172,0.4019
2025-09-26,MEX,Mexico,Wheat,0.1849,0.2392,0.6803,0.7131,0.5123
2025-09-26,MEX,Mexico,Rice,0.4864,0.5194,0.3594,0.4453,0.6523
2025-09-26,MEX,Mexico,Corn,0.4085,0.4258,0.4118,0.7409,0.4057
2025-09-26,BRA,Brazil,Wheat,0.4171,0.3816,0.6573,0.7114,0.5759
2025-09-26,BRA,Brazil,Rice,0.24,0.7015,0.2575,0.4295,0.6932
2025-09-26,BRA,Brazil,Corn,0.217,0.4521,0.6939,0.6543,0.5122
2025-09-26,ARG,Argentina,Wheat,0.1748,0.6446,0.3823,0.6521,0.6998
2025-09-26,ARG,Argentina,Rice,0.5176,0.4016,0.332,0.5559,0.4823
2025-09-26,ARG,Argentina,Corn,0.5071,0.6177,0.6368,0.7026,0.6338
2025-09-26,CHL,Chile,Wheat,0.3122,0.2565,0.6466,0.707,0.5208
2025-09-26,CHL,Chile,Rice,0.2291,0.2667,0.2153,0.275,0.205
2025-09-26,CHL,Chile,Corn,0.2565,0.478,0.4679,0.7458,0.6866
2025-09-26,PER,Peru,Wheat,0.1615,0.5638,0.6294,0.5314,0.6801
2025-09-26,PER,Peru,Rice,0.4052,0.3464,0.2186,0.6004,0.3593
2025-09-26,PER,Peru,Corn,0.3388,0.4151,0.5744,0.5542,0.629
2025-09-26,COL,Colombia,Wheat,0.3277,0.6518,0.3956,0.5322,0.6273
2025-09-26,COL,Colombia,Rice,0.1667,0.3945,0.6227,0.3919,0.4365
2025-09-26,COL,Colombia,Corn,0.3127,0.2335,0.6412,0.407,0.48
2025-09-26,VEN,Venezuela,Wheat,0.1589,0.3394,0.1926,0.4939,0.4676
2025-09-26,VEN,Venezuela,Rice,0.0721,0.6324,0.4185,0.4338,0.7016
2025-09-26,VEN,Venezuela,Corn,0.0449,0.68,0.2108,0.7102,0.6003
2025-09-26,ECU,Ecuador,Wheat,0.4435,0.2672,0.5272,0.7134,0.3666
2025-09-26,ECU,Ecuador,Rice,0.2724,0.3574,0.2999,0.5207,0.5902
2025-09-26,ECU,Ecuador,Corn,0.2768,0.298,0.3536,0.441,0.458
2025-09-26,GBR,United Kingdom,Wheat,0.3554,0.6001,0.4289,0.4218,0.3146
2025-09-26,GBR,United Kingdom,Rice,0.1474,0.5548,0.7136,0.43,0.3626
2025-09-26,GBR,United Kingdom,Corn,0.2893,0.2361,0.2882,0.3281,0.4368
2025-09-26,FRA,France,Wheat,0.1561,0.4269,0.4651,0.5858,0.6929
2025-09-26,FRA,France,Rice,0.2819,0.5678,0.2516,0.7413,0.5139
2025-09-26,FRA,France,Corn,0.4191,0.6466,0.5338,0.2935,0.215
2025-09-26,DEU,Germany,Wheat,0.46,0.6189,0.2405,0.2606,0.5593
2025-09-26,DEU,Germany,Rice,0.5059,0.4543,0.5321,0.2705,0.3402
2025-09-26,DEU,Germany,Corn,0.5561,0.2419,0.4198,0.5515,0.6217
2025-09-26,ESP,Spain,Wheat,0.2021,0.5939,0.4445,0.5997,0.2755
2025-09-26,ESP,Spain,Rice,0.4649,0.4889,0.6758,0.5416,0.4268
2025-09-26,ESP,Spain,Corn,0.3278,0.6267,0.2962,0.5333,0.2782
2025-09-26,ITA,Italy,Wheat,0.2744,0.6334,0.516,0.4373,0.2284
2025-09-26,ITA,Italy,Rice,0.3055,0.4138,0.2094,0.2901,0.3536
2025-09-26,ITA,Italy,Corn,0.4671,0.2696,0.4469,0.5545,0.3513
2025-09-26,NLD,Netherlands,Wheat,0.1637,0.5306,0.4789,0.6567,0.4865
2025-09-26,NLD,Netherlands,Rice,0.5386,0.4027,0.3424,0.3444,0.3515
2025-09-26,NLD,Netherlands,Corn,0.5535,0.383,0.5658,0.2916,0.3559
2025-09-26,BEL,Belgium,Wheat,0.4541,0.3656,0.7175,0.7371,0.3427
2025-09-26,BEL,Belgium,Rice,0.5617,0.484,0.249,0.2655,0.4743
2025-09-26,BEL,Belgium,Corn,0.2584,0.2625,0.3459,0.6002,0.5976
2025-09-26,PRT,Portugal,Wheat,0.5212,0.2619,0.4308,0.5249,0.4422
2025-09-26,PRT,Portugal,Rice,0.2997,0.3222,0.7211,0.6294,0.2671
2025-09-26,PRT,Portugal,Corn,0.0998,0.2859,0.6381,0.3699,0.3138
2025-09-26,IRL,Ireland,Wheat,0.3596,0.5237,0.3161,0.5803,0.396
2025-09-26,IRL,Ireland,Rice,0.4839,0.3702,0.5203,0.6065,0.2795
2025-09-26,IRL,Ireland,Corn,0.1268,0.2109,0.6125,0.3722,0.6203
2025-09-26,NOR,Norway,Wheat,0.5524,0.6725,0.4203,0.4012,0.2228
2025-09-26,NOR,Norway,Rice,0.3763,0.2844,0.208,0.3297,0.36
2025-09-26,NOR,Norway,Corn,0.4631,0.511,0.7083,0.3509,0.4545
2025-09-26,SWE,Sweden,Wheat,0.3021,0.6935,0.4515,0.5146,0.6243
2025-09-26,SWE,Sweden,Rice,0.5017,0.6961,0.2655,0.3446,0.63
2025-09-26,SWE,Sweden,Corn,0.3885,0.2228,0.5193,0.7462,0.4738
2025-09-26,FIN,Finland,Wheat,0.2773,0.458,0.5315,0.483,0.2524
2025-09-26,FIN,Finland,Rice,0.468,0.4061,0.2419,0.5313,0.5329
2025-09-26,FIN,Finland,Corn,0.5322,0.5361,0.6802,0.6693,0.4046
2025-09-26,POL,Poland,Wheat,0.3621,0.7006,0.2801,0.5741,0.2368
2025-09-26,POL,Poland,Rice,0.3271,0.6817,0.3975,0.2565,0.5903
2025-09-26,POL,Poland,Corn,0.5223,0.6348,0.4618,0.7036,0.2344
2025-09-26,UKR,Ukraine,Wheat,0.6079,0.4512,0.2103,0.6131,0.2845
2025-09-26,UKR,Ukraine,Rice,0.2888,0.544,0.3921,0.5014,0.2144
2025-09-26,UKR,Ukraine,Corn,0.4386,0.2456,0.4318,0.3167,0.5184
2025-09-26,ROU,Romania,Wheat,0.1585,0.5136,0.6169,0.7463,0.4242
2025-09-26,ROU,Romania,Rice,0.2224,0.2287,0.2188,0.3557,0.4821
2025-09-26,ROU,Romania,Corn,0.1082,0.4811,0.6521,0.6921,0.332
2025-09-26,GRC,Greece,Wheat,0.5119,0.7011,0.4875,0.2719,0.6127
2025-09-26,GRC,Greece,Rice,0.5402,0.6567,0.4782,0.3458,0.411
2025-09-26,GRC,Greece,Corn,0.4544,0.4776,0.6894,0.4785,0.5709
2025-09-26,TUR,Turkey,Wheat,0.1641,0.238,0.2395,0.2847,0.7007
2025-09-26,TUR,Turkey,Rice,0.4243,0.4192,0.4169,0.6132,0.3516
2025-09-26,TUR,Turkey,Corn,0.2403,0.528,0.6708,0.4879,0.5446
2025-09-26,RUS,Russia,Wheat,0.3183,0.2202,0.4588,0.5275,0.6237
2025-09-26,RUS,Russia,Rice,0.325,0.47,0.6918,0.5708,0.37
2025-09-26,RUS,Russia,Corn,0.6261,0.3286,0.2433,0.4587,0.6412
2025-09-26,KAZ,Kazakhstan,Wheat,0.3548,0.4563,0.3425,0.6973,0.3696
2025-09-26,KAZ,Kazakhstan,Rice,0.5594,0.4513,0.7072,0.2988,0.5186
2025-09-26,KAZ,Kazakhstan,Corn,0.3091,0.5652,0.3405,0.3331,0.688
2025-09-26,SAU,Saudi Arabia,Wheat,0.4564,0.5424,0.3977,0.3184,0.443
2025-09-26,SAU,Saudi Arabia,Rice,0.3608,0.6908,0.3231,0.3478,0.2584
2025-09-26,SAU,Saudi Arabia,Corn,0.5105,0.2875,0.3088,0.6532,0.3787
2025-09-26,IRN,Iran,Wheat,0.4803,0.4468,0.4236,0.2656,0.3572
2025-09-26,IRN,Iran,Rice,0.1094,0.6632,0.471,0.6071,0.4032
2025-09-26,IRN,Iran,Corn,0.4882,0.59,0.3671,0.4741,0.4059
2025-09-26,IRQ,Iraq,Wheat,0.3469,0.2664,0.5224,0.4925,0.5339
2025-09-26,IRQ,Iraq,Rice,0.5639,0.3795,0.2534,0.7011,0.5347
2025-09-26,IRQ,Iraq,Corn,0.3016,0.3396,0.4937,0.4606,0.43
2025-09-26,ISR,Israel,Wheat,0.3643,0.4943,0.2147,0.4812,0.2704
2025-09-26,ISR,Israel,Rice,0.4248,0.4441,0.3337,0.4663,0.2145
2025-09-26,ISR,Israel,Corn,0.2244,0.5948,0.2418,0.508,0.4219
2025-09-26,EGY,Egypt,Wheat,0.4973,0.3247,0.4084,0.5184,0.3121
2025-09-26,EGY,Egypt,Rice,0.1996,0.2755,0.2961,0.5178,0.5781
2025-09-26,EGY,Egypt,Corn,0.3107,0.2769,0.3815,0.6902,0.4144
2025-09-26,DZA,Algeria,Wheat,0.3102,0.4187,0.4941,0.6963,0.6942
2025-09-26,DZA,Algeria,Rice,0.1236,0.3882,0.3896,0.3839,0.4801
2025-09-26,DZA,Algeria,Corn,0.3297,0.3641,0.4543,0.7126,0.5558
2025-09-26,MAR,Morocco,Wheat,0.4644,0.4978,0.4102,0.4901,0.5162
2025-09-26,MAR,Morocco,Rice,0.1033,0.4074,0.2133,0.2882,0.6137
2025-09-26,MAR,Morocco,Corn,0.2686,0.3507,0.3992,0.6636,0.4955
2025-09-26,NGA,Nigeria,Wheat,0.2484,0.3504,0.6152,0.5329,0.6313
2025-09-26,NGA,Nigeria,Rice,0.0676,0.5067,0.4208,0.4274,0.5358
2025-09-26,NGA,Nigeria,Corn,0.4391,0.3625,0.703,0.7173,0.3271
2025-09-26,ETH,Ethiopia,Wheat,0.1577,0.4453,0.4699,0.384,0.4028
2025-09-26,ETH,Ethiopia,Rice,0.4393,0.6426,0.5844,0.6807,0.5282
2025-09-26,ETH,Ethiopia,Corn,0.1966,0.6192,0.6857,0.407,0.6134
2025-09-26,KEN,Kenya,Wheat,0.0985,0.5406,0.487,0.5028,0.6492
2025-09-26,KEN,Kenya,Rice,0.3604,0.6203,0.2156,0.6365,0.3019
2025-09-26,KEN,Kenya,Corn,0.082,0.704,0.3899,0.6367,0.4027
2025-09-26,ZAF,South Africa,Wheat,0.4871,0.2309,0.4306,0.5632,0.5421
2025-09-26,ZAF,South Africa,Rice,0.2816,0.6619,0.66,0.6565,0.2494
2025-09-26,ZAF,South Africa,Corn,0.3823,0.3344,0.5361,0.4284,0.678
2025-09-26,SDN,Sudan,Wheat,0.323,0.2961,0.7228,0.7466,0.6568
2025-09-26,SDN,Sudan,Rice,0.2672,0.3631,0.5009,0.4029,0.5385
2025-09-26,SDN,Sudan,Corn,0.2852,0.6668,0.555,0.7069,0.2332
2025-09-26,TZA,Tanzania,Wheat,0.1921,0.3043,0.459,0.4948,0.6276
2025-09-26,TZA,Tanzania,Rice,0.0956,0.706,0.1927,0.5038,0.5533
2025-09-26,TZA,Tanzania,Corn,0.436,0.3041,0.6457,0.7012,0.4775
2025-09-26,UGA,Uganda,Wheat,0.3643,0.3797,0.5142,0.6997,0.4495
2025-09-26,UGA,Uganda,Rice,0.1938,0.674,0.2875,0.3798,0.2376
2025-09-26,UGA,Uganda,Corn,0.1878,0.3696,0.7137,0.7318,0.5716
2025-09-26,GHA,Ghana,Wheat,0.428,0.2904,0.3101,0.6525,0.2522
2025-09-26,GHA,Ghana,Rice,0.4771,0.3449,0.3115,0.7047,0.3258
2025-09-26,GHA,Ghana,Corn,0.4777,0.275,0.7122,0.4786,0.3424
2025-09-26,CIV,Cote d'Ivoire,Wheat,0.3393,0.3517,0.3098,0.6084,0.2755
2025-09-26,CIV,Cote d'Ivoire,Rice,0.3774,0.3806,0.4356,0.4639,0.6622
2025-09-26,CIV,Cote d'Ivoire,Corn,0.2674,0.5298,0.3398,0.6033,0.3502
2025-09-26,SEN,Senegal,Wheat,0.447,0.4442,0.4344,0.3805,0.521
2025-09-26,SEN,Senegal,Rice,0.2501,0.345,0.5257,0.3248,0.6367
2025-09-26,SEN,Senegal,Corn,0.387,0.463,0.5483,0.3975,0.4842
2025-09-26,MLI,Mali,Wheat,0.071,0.4334,0.6783,0.5792,0.24
2025-09-26,MLI,Mali,Rice,0.0926,0.4942,0.492,0.3954,0.2896
2025-09-26,MLI,Mali,Corn,0.2881,0.4975,0.3207,0.4392,0.3326
2025-09-26,NER,Niger,Wheat,0.1209,0.4594,0.4175,0.5026,0.683
2025-09-26,NER,Niger,Rice,0.2895,0.5954,0.7166,0.6829,0.2927
2025-09-26,NER,Niger,Corn,0.2916,0.2437,0.3728,0.4315,0.4846
2025-09-26,CMR,Cameroon,Wheat,0.302,0.3889,0.6512,0.514,0.3333
2025-09-26,CMR,Cameroon,Rice,0.1771,0.702,0.6752,0.4247,0.2612
2025-09-26,CMR,Cameroon,Corn,0.1059,0.5933,0.3422,0.7092,0.3404
2025-09-26,COD,DR Congo,Wheat,0.364,0.4417,0.1993,0.6357,0.41
2025-09-26,COD,DR Congo,Rice,0.3466,0.2436,0.5881,0.5451,0.5079
2025-09-26,COD,DR Congo,Corn,0.1662,0.3694,0.4319,0.6244,0.5307
2025-09-26,IND,India,Wheat,0.196,0.3711,0.1958,0.4859,0.7012
2025-09-26,IND,India,Rice,0.4141,0.2698,0.4722,0.2863,0.2531
2025-09-26,IND,India,Corn,0.1,0.4047,0.5351,0.2969,0.5328
2025-09-26,PAK,Pakistan,Wheat,0.1235,0.336,0.607,0.7369,0.4554
2025-09-26,PAK,Pakistan,Rice,0.1976,0.4402,0.7189,0.2755,0.2319
2025-09-26,PAK,Pakistan,Corn,0.4663,0.43,0.5264,0.7231,0.5635
2025-09-26,BGD,Bangladesh,Wheat,0.3654,0.6743,0.3962,0.3583,0.4246
2025-09-26,BGD,Bangladesh,Rice,0.1705,0.3357,0.5457,0.6311,0.6968
2025-09-26,BGD,Bangladesh,Corn,0.1297,0.3754,0.2686,0.7285,0.4508
2025-09-26,CHN,China,Wheat,0.3328,0.3357,0.4546,0.4902,0.5135
2025-09-26,CHN,China,Rice,0.4641,0.6319,0.3174,0.5517,0.4613
2025-09-26,CHN,China,Corn,0.3122,0.3724,0.5697,0.5755,0.5129
2025-09-26,MNG,Mongolia,Wheat,0.3945,0.6259,0.2918,0.5325,0.2572
2025-09-26,MNG,Mongolia,Rice,0.3601,0.389,0.3317,0.6828,0.606
2025-09-26,MNG,Mongolia,Corn,0.3533,0.3203,0.4633,0.4308,0.6893
2025-09-26,JPN,Japan,Wheat,0.4987,0.2848,0.2756,0.6539,0.5739
2025-09-26,JPN,Japan,Rice,0.1178,0.4177,0.6894,0.3019,0.5044
2025-09-26,JPN,Japan,Corn,0.351,0.291,0.6952,0.4728,0.6032
2025-09-26,KOR,South Korea,Wheat,0.4721,0.705,0.7113,0.4302,0.3685
2025-09-26,KOR,South Korea,Rice,0.2105,0.6886,0.2234,0.5734,0.4898
2025-09-26,KOR,South Korea,Corn,0.4396,0.2436,0.5503,0.5702,0.6114
2025-09-26,PRK,North Korea,Wheat,0.253,0.3995,0.2195,0.6655,0.5775
2025-09-26,PRK,North Korea,Rice,0.5032,0.3978,0.5312,0.3209,0.6041
2025-09-26,PRK,North Korea,Corn,0.4587,0.601,0.2788,0.5138,0.3566
2025-09-26,IDN,Indonesia,Wheat,0.3163,0.4896,0.6728,0.6604,0.5379
2025-09-26,IDN,Indonesia,Rice,0.393,0.647,0.2155,0.2521,0.2631
2025-09-26,IDN,Indonesia,Corn,0.0909,0.3708,0.4665,0.5755,0.64
2025-09-26,PHL,Philippines,Wheat,0.4133,0.3047,0.5222,0.251,0.6529
2025-09-26,PHL,Philippines,Rice,0.4706,0.6254,0.3952,0.5486,0.2881
2025-09-26,PHL,Philippines,Corn,0.3032,0.5249,0.6833,0.5914,0.5572
2025-09-26,VNM,Vietnam,Wheat,0.4813,0.457,0.556,0.6463,0.5901
2025-09-26,VNM,Vietnam,Rice,0.157,0.6634,0.5565,0.4875,0.3
2025-09-26,VNM,Vietnam,Corn,0.0924,0.6489,0.2744,0.3797,0.5994
2025-09-26,THA,Thailand,Wheat,0.3057,0.275,0.5455,0.4718,0.4258
2025-09-26,THA,Thailand,Rice,0.1615,0.2565,0.6581,0.3995,0.5298
2025-09-26,THA,Thailand,Corn,0.1767,0.5995,0.2478,0.6028,0.3906
2025-09-26,MMR,Myanmar,Wheat,0.1947,0.6926,0.5006,0.7357,0.5842
2025-09-26,MMR,Myanmar,Rice,0.2577,0.5245,0.5525,0.526,0.2059
2025-09-26,MMR,Myanmar,Corn,0.3249,0.6741,0.6403,0.6331,0.4261
2025-09-26,MYS,Malaysia,Wheat,0.344,0.6299,0.4323,0.7113,0.5356
2025-09-26,MYS,Malaysia,Rice,0.2428,0.3737,0.5404,0.279,0.5397
2025-09-26,MYS,Malaysia,Corn,0.441,0.2861,0.2333,0.7035,0.5979
2025-09-26,SGP,Singapore,Wheat,0.4617,0.2528,0.4767,0.4761,0.7014
2025-09-26,SGP,Singapore,Rice,0.266,0.4976,0.3351,0.6639,0.3894
2025-09-26,SGP,Singapore,Corn,0.2262,0.6639,0.5251,0.6526,0.5669
2025-09-26,AUS,Australia,Wheat,0.3886,0.6061,0.7172,0.6096,0.2301
2025-09-26,AUS,Australia,Rice,0.2131,0.3441,0.1853,0.2902,0.6964
2025-09-26,AUS,Australia,Corn,0.2494,0.394,0.434,0.5968,0.4335
2025-09-26,NZL,New Zealand,Wheat,0.2951,0.5292,0.6079,0.7137,0.3841
2025-09-26,NZL,New Zealand,Rice,0.3242,0.3043,0.2611,0.571,0.4426
